FishID,Year,DateTime,Longitude,Latitude,Live,Depth_m,ShoreDist_m,endDOY,dayssince,Distance,distday
50,2010,2010-07-02T09:30:00.000000Z,-76.0562677,43.22066667,1,1.2,75,183,7,293.886568687,41.98379552671429
50,2010,2010-07-08T08:40:00.000000Z,-76.05295333,43.22002,1,0.6,81,189,6,262.991364266999,43.83189404449984
50,2010,2010-07-15T09:50:00.000000Z,-76.03662167,43.21389833,1,0.6,47,196,7,1457.18668712,208.16952673142856
50,2010,2010-07-20T11:20:00.000000Z,-76.03659667,43.21388,1,0.6,50,201,5,2.79091167423,0.558182334846
50,2010,2010-07-27T10:05:00.000000Z,-76.03665833,43.21393333,1,0.9,45,208,7,7.56699535045,1.0809993357785714
50,2010,2010-08-09T09:43:00.000000Z,-76.04013667,43.21634333,1,0.6096,104,221,13,377.081989593,29.00630689176923
50,2010,2010-08-19T08:50:00.000000Z,-76.03667833,43.21395667,1,0.9144000000000001,42,231,10,374.166482216,37.4166482216
50,2010,2010-08-25T10:45:00.000000Z,-76.04082833,43.21621333,1,1.524,66,237,6,404.000189045,67.33336484083334
50,2010,2010-09-02T11:17:00.000000Z,-76.036165,43.21367833,1,0.6096,53,245,8,453.918374982999,56.73979687287488
50,2010,2010-09-23T10:43:00.000000Z,-76.04172,43.21639333,1,1.2192,99,266,21,520.385005426,24.780238353619048
50,2011,2011-04-07T11:46:00.000000Z,-76.0813058,43.217325,1,1.524,143,97,NA,NA,NA
50,2011,2011-04-15T14:08:00.000000Z,-76.08264,43.21789667,1,0.9144,135,105,8,120.025005261,15.003125657625
50,2011,2011-06-07T10:35:00.000000Z,-76.05390333,43.21725667,1,3.9624,220,158,53,2210.23764875,41.70259714622642
50,2011,2011-06-16T10:30:00.000000Z,-76.04924667,43.21453667,1,3.6576,247,167,9,466.556444823999,51.839604980444335
50,2011,2011-07-01T07:50:00.000000Z,-76.03595333,43.21387167,1,1.524,71,182,15,1090.9735161,72.73156774
50,2011,2011-07-06T10:55:00.000000Z,-76.04241,43.21769167,1,0.9144,251,187,5,650.412178919999,130.08243578399978
50,2011,2011-07-14T09:00:00.000000Z,-76.03695333,43.21395333,1,0.9144,40,195,8,588.214296712999,73.52678708912488
50,2011,2011-07-19T09:35:00.000000Z,-76.03618833,43.21385667,1,0.9144,66,200,5,59.3781263154999,11.87562526309998
50,2011,2011-07-28T09:15:00.000000Z,-76.03695,43.2141158,1,1.2192,50,209,9,64.881344017,7.2090382241111115
50,2011,2011-08-05T09:05:00.000000Z,-76.03595,43.21383333,1,1.22,68,217,8,82.5370542285999,10.317131778574987
50,2011,2011-08-18T11:46:00.000000Z,-76.03631667,43.21371167,1,0.61,44,230,13,31.0835408441,2.3910416033923076
50,2011,2011-08-26T09:43:00.000000Z,-76.036285,43.21366167,1,0.61,44,238,8,6.0581630289,0.7572703786125
50,2011,2011-08-31T10:45:00.000000Z,-76.03666,43.214045,1,1.22,63,243,5,51.314109979,10.2628219958
50,2011,2011-09-12T10:49:00.000000Z,-76.03658833,43.21381667,1,0.3,53,255,12,25.950070792000002,2.1625058993333335
50,2011,2011-09-22T11:02:00.000000Z,-76.03724333,43.21430333,1,1.22,52,265,10,73.6433414704,7.36433414704
50,2011,2011-10-06T13:25:00.000000Z,-76.03102833,43.24227,1,2.13,294,279,14,3143.0171036,224.50122168571428
